ZipCode,Population,LivingArea
72460,648,rural
72461,3736,suburban
72462,414,rural
72464,16,rural
72466,1238,rural
72467,1399,rural
72469,1183,rural
72470,230,rural
72471,1284,rural
72472,9177,urban
72473,2264,rural
72476,7327,urban
72478,259,rural
72479,1300,rural
72482,1409,rural
72501,26573,urban
72512,2432,rural
72513,2616,suburban
72515,0,rural
72517,261,rural
72519,3188,suburban
72520,337,rural
72521,5410,urban
72522,444,rural
72523,963,rural
72524,393,rural
72526,59,rural
72527,543,rural
72528,258,rural
72529,5001,urban
72530,1222,rural
72531,709,rural
72532,1019,rural
72533,269,rural
72534,1470,rural
72536,333,rural
72537,747,rural
72538,1008,rural
72539,341,rural
72540,106,rural
72542,3632,suburban
72543,12874,urban
72544,661,rural
72546,52,rural
72550,675,rural
72553,238,rural
72554,2979,suburban
72555,237,rural
72556,3760,suburban
72560,7929,urban
72561,682,rural
72562,2325,rural
72564,399,rural
72565,932,rural
72566,516,rural
72567,290,rural
72568,1270,rural
72569,594,rural
72571,372,rural
72572,347,rural
72573,453,rural
72576,3116,suburban
72577,921,rural
72578,162,rural
72579,1315,rural
72581,1097,rural
72583,1944,rural
72584,303,rural
72585,199,rural
72587,12,rural
72601,29788,urban
72611,1814,rural
72615,44,rural
72616,10346,urban
72617,432,rural
72619,1700,rural
72623,867,rural
72624,418,rural
72626,1549,rural
72628,946,rural
72629,436,rural
72630,112,rural
72631,4310,suburban
72632,4537,suburban
72633,2073,rural
72634,4169,suburban
72635,3607,suburban
72636,5,rural
72638,7258,urban
72639,738,rural
72640,699,rural
72641,2204,rural
72642,1943,rural
72644,2637,suburban
72645,1624,rural
72648,424,rural
72650,4274,suburban
72651,1387,rural
72653,28209,urban
72655,358,rural
72658,1276,rural
72660,649,rural
72661,875,rural
72662,2750,suburban
72663,244,rural
72666,117,rural
72668,278,rural
72669,121,rural
72670,183,rural
72672,283,rural
72675,1461,rural
72677,720,rural
72679,9,rural
72680,909,rural
72682,142,rural
72683,405,rural
72685,1269,rural
72686,226,rural
72687,7210,urban
72701,46959,urban
72703,34274,urban
72704,27740,urban
72712,37794,urban
72713,22269,urban
72714,14010,urban
72715,16173,urban
72717,1236,rural
72718,4750,suburban
72719,16400,urban
72721,550,rural
72722,2780,suburban
72727,6575,urban
72729,104,rural
72730,10101,urban
72732,5344,urban
72734,9386,urban
72736,7987,urban
72738,2446,rural
72739,507,rural
72740,9565,urban
72742,443,rural
72744,4701,suburban
72745,13453,urban
72747,84,rural
72749,477,rural
72751,8832,urban
72752,151,rural
72753,9797,urban
72756,40916,urban
72758,43705,urban
72760,339,rural
72761,21263,urban
72762,44081,urban
72764,58283,urban
72768,1253,rural
72769,1355,rural
72773,1463,rural
72774,7161,urban
72776,750,rural
72801,18601,urban
72802,23170,urban
72821,1904,rural
72823,5887,urban
72824,2084,rural
72826,4,rural
72827,137,rural
72828,95,rural
72829,0,rural
72830,16498,urban
72832,770,rural
72833,3760,suburban
72834,9797,urban
72835,808,rural
72837,7777,urban
72838,235,rural
72839,472,rural
72840,2080,rural
72841,260,rural
72842,1133,rural
72843,2270,rural
72845,767,rural
72846,3648,suburban
72847,3150,suburban
72851,614,rural
72852,148,rural
72853,2401,rural
72854,621,rural
72855,6079,urban
72856,320,rural
72857,1387,rural
72858,3091,suburban
72860,72,rural
72863,1691,rural
72865,1261,rural
72901,21183,urban
72903,25855,urban
72904,22592,urban
72905,0,rural
72908,13445,urban
72916,11203,urban
72921,12895,urban
72923,4866,suburban
72926,818,rural
72927,8390,urban
72928,739,rural
72930,225,rural
72932,1542,rural
72933,5133,urban
72934,1165,rural
72935,527,rural
72936,13801,urban
72937,3248,suburban
72938,1272,rural
72940,1567,rural
72941,5048,urban
72943,2574,suburban
72944,2797,suburban
72945,325,rural
72946,3255,suburban
72947,3237,suburban
72948,151,rural
72949,10057,urban
72950,578,rural
72951,715,rural
72952,2082,rural
72955,894,rural
72956,35273,urban
72958,6666,urban
72959,2929,suburban
73001,50,rural
73002,1118,rural
73003,23120,urban
73004,847,rural
73005,8765,urban
73006,2737,suburban
73007,2531,suburban
73008,21389,urban
73009,907,rural
73010,19646,urban
73011,612,rural
73012,42003,urban
73013,56547,urban
73014,1329,rural
73015,2617,suburban
73016,2312,rural
73017,1413,rural
73018,19734,urban
73019,0,rural
73020,25134,urban
73021,229,rural
73022,0,rural
73024,657,rural
73025,15936,urban
73026,10984,urban
73027,1355,rural
73028,3893,suburban
73029,1593,rural
73030,4394,suburban
73031,26,rural
73032,200,rural
73033,572,rural
73034,45632,urban
73036,19888,urban
73038,1639,rural
73040,1260,rural
73041,343,rural
73042,1030,rural
73043,156,rural
73044,24013,urban
73045,10899,urban
73047,4816,suburban
73048,2478,rural
73049,6354,urban
73050,1393,rural
73051,9704,urban
73052,6286,urban
73053,706,rural
73054,4500,suburban
73055,9877,urban
73056,521,rural
73057,2262,rural
73058,184,rural
73059,2856,suburban
73061,1732,rural
73062,1179,rural
73063,682,rural
73064,25803,urban
73065,9716,urban
73066,173,rural
73067,1903,rural
73068,12171,urban
73069,27314,urban
73070,124,rural
73071,43589,urban
73072,47776,urban
73073,544,rural
73074,1244,rural
73075,9518,urban
73077,6337,urban
73078,11649,urban
73079,497,rural
73080,10060,urban
73082,2893,suburban
73084,6336,urban
73086,8564,urban
73089,13930,urban
73090,778,rural
73092,818,rural
73093,3563,suburban
73095,2088,rural
73096,14036,urban
73097,103,rural
73098,3605,suburban
73099,80457,urban
73102,3448,suburban
73103,5427,urban
73104,3389,suburban
73105,5822,urban
73106,12531,urban
73107,25144,urban
73108,14392,urban
73109,20652,urban
73110,33014,urban
73111,11497,urban
73112,32893,urban
73114,18470,urban
73115,20555,urban
73116,9745,urban
73117,6233,urban
73118,14599,urban
73119,30420,urban
73120,35083,urban
73121,3125,suburban
73122,12619,urban
73127,25616,urban
73128,6683,urban
73129,20930,urban
73130,20876,urban
73131,3282,suburban
73132,28062,urban
73134,6756,urban
73135,21532,urban
73139,18408,urban
73141,2340,rural
73142,14822,urban
73145,3602,suburban
73149,5655,urban
73150,5304,urban
73151,2293,rural
73159,32300,urban
73160,61470,urban
73162,28727,urban
73165,8281,urban
73169,3574,suburban
73170,41241,urban
73173,3988,suburban
73179,5843,urban
73401,36162,urban
73425,134,rural
73430,1416,rural
73432,1023,rural
73433,2466,rural
73434,571,rural
73435,64,rural
73436,152,rural
73437,80,rural
73438,2762,suburban
73439,6421,urban
73440,197,rural
73441,180,rural
73442,373,rural
73443,3338,suburban
73444,188,rural
73446,8771,urban
73447,1146,rural
73448,6057,urban
73449,3048,suburban
73450,1321,rural
73453,573,rural
73455,600,rural
73456,1664,rural
73458,1026,rural
73459,1233,rural
73460,4356,suburban
73461,728,rural
73463,3801,suburban
73481,992,rural
73487,169,rural
73488,16,rural
73491,749,rural
73501,20508,urban
73503,11253,urban
73505,48867,urban
73507,20907,urban
73520,109,rural
73521,20298,urban
73523,196,rural
73526,2052,rural
73527,4564,suburban
73528,558,rural
73529,4671,suburban
73530,423,rural
73531,377,rural
73532,515,rural
73533,27616,urban
73537,631,rural
73538,6431,urban
73539,142,rural
73540,314,rural
73541,3621,suburban
73542,4167,suburban
73543,1887,rural
73544,301,rural
73546,1137,rural
73547,1832,rural
73548,392,rural
73549,310,rural
73550,2072,rural
73551,44,rural
73552,1401,rural
73553,9,rural
73554,3309,suburban
73555,247,rural
73556,141,rural
73557,193,rural
73559,467,rural
73560,802,rural
73562,611,rural
73564,495,rural
73565,864,rural
73566,1370,rural
73567,826,rural
73568,907,rural
73569,481,rural
73570,945,rural
73571,115,rural
73572,3447,suburban
73573,2387,rural
73601,9477,urban
73620,1667,rural
73622,334,rural
73624,2231,rural
73625,454,rural
73626,1075,rural
73627,496,rural
73628,1668,rural
73632,3112,suburban
73638,118,rural
73639,842,rural
73641,442,rural
73642,105,rural
73644,14029,urban
73645,1105,rural
73646,356,rural
73647,579,rural
73650,925,rural
73651,4076,suburban
73654,760,rural
73655,827,rural
73658,302,rural
73659,276,rural
73660,348,rural
73661,691,rural
73662,6953,urban
73663,1334,rural
73664,1118,rural
73666,289,rural
73667,469,rural
73668,20,rural
73669,1666,rural
73673,332,rural
73701,25580,urban
73703,29374,urban
73705,331,rural
73716,512,rural
73717,6917,urban
73718,508,rural
73719,92,rural
73720,146,rural
73722,370,rural
73724,803,rural
73726,420,rural
73727,78,rural
73728,2124,rural
73729,618,rural
73730,682,rural
73731,137,rural
73733,184,rural
73734,565,rural
73735,686,rural
73736,649,rural
73737,3710,suburban
73738,892,rural
73739,353,rural
73741,1437,rural
73742,3919,suburban
73743,100,rural
73744,72,rural
73746,39,rural
73747,228,rural
73749,523,rural
73750,7203,urban
73753,555,rural
73754,1189,rural
73755,642,rural
73756,359,rural
73757,156,rural
73758,170,rural
73759,1156,rural
73760,340,rural
73761,326,rural
73762,2131,rural
73763,1415,rural
73764,229,rural
73766,1236,rural
73768,1486,rural
73770,0,rural
73771,410,rural
73772,4040,suburban
73773,1901,rural
73801,15449,urban
73832,1015,rural
73834,1616,rural
73835,285,rural
73838,547,rural
73840,603,rural
73841,1229,rural
73842,500,rural
73843,763,rural
73844,310,rural
73848,1610,rural
73851,163,rural
73852,1972,rural
73853,575,rural
73855,167,rural
73857,909,rural
73858,1594,rural
73859,1379,rural
73860,1181,rural
73901,263,rural
73931,556,rural
73932,1977,rural
73933,1465,rural
73937,253,rural
73938,727,rural
73939,1520,rural
73942,14131,urban
73944,468,rural
73945,2260,rural
73946,41,rural
73947,494,rural
73949,1357,rural
73950,1425,rural
73951,1363,rural
73960,33,rural
74001,320,rural
74002,1904,rural
74003,14185,urban
74006,27266,urban
74008,30671,urban
74010,10399,urban
74011,31236,urban
74012,63319,urban
74014,40063,urban
74015,9130,urban
74016,5589,urban
74017,28272,urban
74019,19791,urban
74020,7325,urban
74021,22357,urban
74022,1794,rural
74023,11963,urban
74026,806,rural
74027,932,rural
74028,1574,rural
74029,4749,suburban
74030,3184,suburban
74032,2025,rural
74033,12648,urban
74034,109,rural
74035,4199,suburban
74036,7564,urban
74037,23234,urban
74038,2142,rural
74039,4002,suburban
74041,3073,suburban
74042,412,rural
74044,7726,urban
74045,298,rural
74046,130,rural
74047,7200,urban
74048,5552,urban
74050,583,rural
74051,2178,rural
74052,1002,rural
74053,5488,urban
74054,665,rural
74055,47504,urban
74056,5033,urban
74058,3483,suburban
74059,5438,urban
74060,447,rural
74061,2404,rural
74062,834,rural
74063,31420,urban
74066,31564,urban
74068,27,rural
74070,14585,urban
74071,145,rural
74072,1630,rural
74073,5618,urban
74074,32123,urban
74075,25762,urban
74077,2056,rural
74078,352,rural
74079,4550,suburban
74080,2910,suburban
74081,1995,rural
74082,281,rural
74083,922,rural
74084,395,rural
74085,2500,suburban
74103,2075,rural
74104,11966,urban
74105,26580,urban
74106,16867,urban
74107,19812,urban
74108,7694,urban
74110,15462,urban
74112,21919,urban
74114,16838,urban
74115,23534,urban
74116,3211,suburban
74117,0,rural
74119,3071,suburban
74120,5207,urban
74126,11127,urban
74127,16057,urban
74128,13399,urban
74129,19233,urban
74130,1941,rural
74131,2279,rural
74132,10478,urban
74133,47158,urban
74134,21719,urban
74135,20096,urban
74136,31154,urban
74137,28271,urban
74145,18611,urban
74146,16084,urban
74171,1816,rural
74301,11017,urban
74330,2748,suburban
74331,6933,urban
74332,1606,rural
74333,917,rural
74337,4387,suburban
74338,4732,suburban
74339,2321,rural
74340,146,rural
74342,2579,suburban
74343,3072,suburban
74344,14465,urban
74346,7853,urban
74347,2677,suburban
74349,846,rural
74350,705,rural
74352,5585,urban
74354,17279,urban
74358,247,rural
74359,239,rural
74360,12,rural
74361,17125,urban
74363,2795,suburban
74364,1871,rural
74365,4358,suburban
74366,1549,rural
74367,585,rural
74368,99,rural
74369,1831,rural
74370,3858,suburban
74401,15874,urban
74403,29648,urban
74421,4284,suburban
74422,1071,rural
74423,862,rural
74425,1231,rural
74426,9149,urban
74427,1368,rural
74428,745,rural
74429,15389,urban
74430,613,rural
74431,920,rural
74432,9941,urban
74434,9442,urban
74435,3226,suburban
74436,5098,urban
74437,9232,urban
74438,331,rural
74441,5783,urban
74442,710,rural
74445,2949,suburban
74446,538,rural
74447,15530,urban
74450,1429,rural
74451,3733,suburban
74452,239,rural
74454,3511,suburban
74455,2857,suburban
74456,139,rural
74457,242,rural
74458,103,rural
74459,66,rural
74460,354,rural
74462,7140,urban
74463,1990,rural
74464,30909,urban
74467,13950,urban
74468,375,rural
74469,2200,rural
74470,1499,rural
74471,1334,rural
74472,606,rural
74477,9,rural
74501,28202,urban
74521,77,rural
74522,162,rural
74523,5362,urban
74525,10226,urban
74528,116,rural
74530,206,rural
74531,1066,rural
74533,1019,rural
74534,143,rural
74535,93,rural
74536,1494,rural
74538,3945,suburban
74540,158,rural
74543,443,rural
74546,685,rural
74547,3178,suburban
74549,96,rural
74552,986,rural
74553,1285,rural
74554,2009,rural
74555,598,rural
74556,308,rural
74557,628,rural
74558,423,rural
74560,463,rural
74561,1762,rural
74562,799,rural
74563,1860,rural
74565,507,rural
74567,102,rural
74569,615,rural
74570,1174,rural
74571,3320,suburban
74572,815,rural
74574,1203,rural
74576,149,rural
74577,230,rural
74578,5728,urban
74601,19424,urban
74604,12144,urban
74630,582,rural
74631,6991,urban
74632,435,rural
74633,667,rural
74636,301,rural
74637,1618,rural
74640,196,rural
74641,591,rural
74643,530,rural
74644,540,rural
74646,188,rural
74647,3297,suburban
74650,540,rural
74651,863,rural
74652,786,rural
74653,3827,suburban
74701,25934,urban
74720,409,rural
74721,0,rural
74722,208,rural
74723,1256,rural
74724,195,rural
74726,1774,rural
74727,2048,rural
74728,11168,urban
74729,2596,suburban
74730,5192,urban
74731,1614,rural
74733,3070,suburban
74734,866,rural
74735,2076,rural
74736,865,rural
74737,58,rural
74738,460,rural
74740,2046,rural
74741,870,rural
74743,7890,urban
74745,9801,urban
74747,411,rural
74748,582,rural
74750,230,rural
74753,56,rural
74754,573,rural
74755,44,rural
74756,675,rural
74759,1216,rural
74760,137,rural
74761,59,rural
74764,3391,suburban
74766,1213,rural
74801,21751,urban
74804,21560,urban
74820,30898,urban
74824,1387,rural
74825,1784,rural
74826,1307,rural
74827,342,rural
74829,1545,rural
74830,198,rural
74831,708,rural
74832,825,rural
74833,535,rural
74834,7458,urban
74836,220,rural
74837,144,rural
74839,927,rural
74840,1987,rural
74842,258,rural
74843,341,rural
74844,303,rural
74845,381,rural
74848,7735,urban
74849,2854,suburban
74850,290,rural
74851,11005,urban
74852,1362,rural
74854,1846,rural
74855,4503,suburban
74856,735,rural
74857,10384,urban
74859,6107,urban
74860,1662,rural
74864,4627,suburban
74865,2100,rural
74866,68,rural
74867,570,rural
74868,12421,urban
74869,605,rural
74871,2489,rural
74872,2849,suburban
74873,11448,urban
74875,1087,rural
74878,1633,rural
74880,1945,rural
74881,5045,urban
74883,2210,rural
74884,5693,urban
74901,1915,rural
74902,4264,suburban
74930,1962,rural
74931,1260,rural
74932,2499,rural
74935,186,rural
74936,1327,rural
74937,5274,urban
74939,1173,rural
74940,2785,suburban
74941,2549,suburban
74942,134,rural
74943,128,rural
74944,1138,rural
74945,176,rural
74946,72,rural
74947,111,rural
74948,11274,urban
74949,207,rural
74951,1371,rural
74953,12172,urban
74954,4862,suburban
74955,14970,urban
74956,1982,rural
74957,863,rural
74959,6110,urban
74960,12146,urban
74962,4147,suburban
74963,507,rural
74964,2300,rural
74965,4962,suburban
74966,3367,suburban
75001,16287,urban
75002,71102,urban
75006,48104,urban
75007,54448,urban
75009,24737,urban
75010,30129,urban
75013,44807,urban
75019,44324,urban
75020,23184,urban
75021,9327,urban
75022,26543,urban
75023,48586,urban
75024,43331,urban
75025,52881,urban
75028,46934,urban
75032,35056,urban
75033,44703,urban
75034,45759,urban
75035,81512,urban
75036,30925,urban
75038,32128,urban
75039,22046,urban
75040,64565,urban
75041,31451,urban
75042,38184,urban
75043,64845,urban
75044,45895,urban
75048,26956,urban
75050,43422,urban
75051,39783,urban
75052,95745,urban
75054,15820,urban
75056,64243,urban
75057,16855,urban
75058,3369,suburban
75060,49473,urban
75061,56959,urban
75062,51846,urban
75063,43705,urban
75065,12549,urban
75067,67837,urban
75068,65880,urban
75069,37479,urban
75070,54444,urban
75071,63828,urban
75072,54446,urban
75074,51820,urban
75075,36221,urban
75076,8592,urban
75077,39125,urban
75078,35939,urban
75080,52420,urban
75081,36683,urban
75082,26801,urban
75087,39202,urban
75088,26363,urban
75089,35203,urban
75090,24866,urban
75092,26794,urban
75093,46868,urban
75094,23345,urban
75098,64326,urban
75101,679,rural
75102,1795,rural
75103,15900,urban
75104,49566,urban
75105,207,rural
75109,4288,suburban
75110,30555,urban
75114,6438,urban
75115,55879,urban
75116,21105,urban
75117,4753,suburban
75119,28765,urban
75124,5205,urban
75125,7198,urban
75126,60232,urban
75127,1854,rural
75132,0,rural
75134,19341,urban
75135,8075,urban
75137,19352,urban
75140,7365,urban
75141,3868,suburban
75142,22870,urban
75143,15270,urban
75144,4030,suburban
75146,24873,urban
75147,6922,urban
75148,6237,urban
75149,59225,urban
75150,64817,urban
75152,5686,urban
75153,515,rural
75154,47111,urban
75155,3167,suburban
75156,16500,urban
75157,209,rural
75158,5496,urban
75159,22514,urban
75160,24465,urban
75161,8040,urban
75163,2450,rural
75164,281,rural
75165,47183,urban
75166,5589,urban
75167,12332,urban
75169,14496,urban
75172,5248,urban
75173,8298,urban
75180,26560,urban
75181,27336,urban
75182,7647,urban
75189,35243,urban
75201,17491,urban
75202,2212,rural
75203,16455,urban
75204,31860,urban
75205,24804,urban
75206,38209,urban
75207,8163,urban
75208,29941,urban
75209,14205,urban
75210,9270,urban
75211,75213,urban
75212,26673,urban
75214,33621,urban
75215,17960,urban
75216,55108,urban
75217,87767,urban
75218,21355,urban
75219,24100,urban
75220,40671,urban
75223,14270,urban
75224,36373,urban
